dep,nb_crib,nb_pos,nb_C1,tx_C1,datetime
27,58.0,116.0,3.0,5.66,2021-06-24
40,160.0,303.0,130.0,86.09,2021-06-24
972,79.0,136.0,0.0,0.0,2021-06-24
07,18.0,25.0,0.0,0.0,2021-06-24
973,374.0,905.0,0.0,0.0,2021-06-24
38,134.0,250.0,41.0,36.28,2021-06-24
29,133.0,254.0,12.0,9.45,2021-06-24
39,51.0,71.0,10.0,25.64,2021-06-24
67,251.0,372.0,71.0,39.23,2021-06-24
15,15.0,16.0,1.0,7.14,2021-06-24
04,5.0,22.0,0.0,0.0,2021-06-24
976,1.0,25.0,0.0,0.0,2021-06-24
50,79.0,101.0,2.0,2.74,2021-06-24
14,76.0,175.0,12.0,20.34,2021-06-24
2B,4.0,15.0,2.0,50.0,2021-06-24
25,47.0,98.0,13.0,36.11,2021-06-24
68,114.0,167.0,7.0,8.05,2021-06-24
06,121.0,222.0,40.0,47.06,2021-06-24
83,92.0,185.0,10.0,15.15,2021-06-24
82,27.0,47.0,3.0,15.0,2021-06-24
13,247.0,573.0,31.0,14.83,2021-06-24
26,40.0,72.0,4.0,11.11,2021-06-24
44,144.0,237.0,15.0,13.04,2021-06-24
56,121.0,163.0,6.0,6.19,2021-06-24
55,11.0,13.0,1.0,9.09,2021-06-24
23,0.0,1.0,0.0,0.0,2021-06-24
35,115.0,182.0,12.0,14.63,2021-06-24
21,81.0,104.0,5.0,10.2,2021-06-24
95,168.0,465.0,18.0,15.0,2021-06-24
79,46.0,57.0,10.0,33.33,2021-06-24
31,298.0,527.0,37.0,15.68,2021-06-24
48,6.0,11.0,1.0,16.67,2021-06-24
90,9.0,21.0,0.0,0.0,2021-06-24
93,195.0,689.0,33.0,26.83,2021-06-24
36,22.0,35.0,0.0,0.0,2021-06-24
77,182.0,397.0,22.0,20.95,2021-06-24
08,53.0,69.0,1.0,2.27,2021-06-24
51,46.0,121.0,0.0,0.0,2021-06-24
76,133.0,289.0,14.0,12.17,2021-06-24
59,358.0,643.0,40.0,12.42,2021-06-24
30,43.0,73.0,2.0,5.56,2021-06-24
17,56.0,85.0,6.0,12.0,2021-06-24
53,55.0,76.0,3.0,6.98,2021-06-24
65,22.0,40.0,3.0,21.43,2021-06-24
37,74.0,94.0,15.0,21.43,2021-06-24
71,61.0,94.0,0.0,0.0,2021-06-24
63,69.0,105.0,8.0,12.7,2021-06-24
75,262.0,832.0,48.0,23.53,2021-06-24
02,57.0,89.0,8.0,14.55,2021-06-24
78,225.0,490.0,32.0,17.2,2021-06-24
91,203.0,452.0,23.0,14.29,2021-06-24
10,18.0,32.0,5.0,33.33,2021-06-24
34,133.0,231.0,12.0,13.48,2021-06-24
73,43.0,72.0,3.0,8.82,2021-06-24
18,24.0,39.0,0.0,0.0,2021-06-24
16,20.0,30.0,0.0,0.0,2021-06-24
87,13.0,22.0,0.0,0.0,2021-06-24
86,39.0,56.0,7.0,21.21,2021-06-24
46,16.0,18.0,1.0,7.69,2021-06-24
978,2.0,55.0,1.0,50.0,2021-06-24
89,40.0,62.0,1.0,4.55,2021-06-24
32,18.0,35.0,2.0,11.11,2021-06-24
92,180.0,504.0,42.0,28.77,2021-06-24
69,392.0,623.0,48.0,16.96,2021-06-24
28,32.0,81.0,2.0,10.0,2021-06-24
01,75.0,105.0,13.0,22.03,2021-06-24
74,81.0,124.0,26.0,42.62,2021-06-24
94,205.0,510.0,16.0,14.29,2021-06-24
974,786.0,1311.0,2.0,0.85,2021-06-24
45,124.0,204.0,5.0,5.26,2021-06-24
47,37.0,73.0,3.0,10.0,2021-06-24
09,2.0,16.0,0.0,0.0,2021-06-24
81,76.0,110.0,6.0,10.34,2021-06-24
61,26.0,56.0,2.0,8.33,2021-06-24
977,0.0,6.0,0.0,0.0,2021-06-24
42,103.0,180.0,3.0,3.57,2021-06-24
971,36.0,174.0,1.0,3.23,2021-06-24
03,20.0,54.0,0.0,0.0,2021-06-24
11,19.0,57.0,0.0,0.0,2021-06-24
84,45.0,75.0,6.0,17.14,2021-06-24
62,200.0,332.0,36.0,21.18,2021-06-24
19,14.0,25.0,0.0,0.0,2021-06-24
70,19.0,35.0,1.0,5.56,2021-06-24
2A,7.0,15.0,0.0,0.0,2021-06-24
72,72.0,74.0,3.0,5.88,2021-06-24
60,86.0,182.0,8.0,12.5,2021-06-24
85,36.0,46.0,1.0,3.12,2021-06-24
22,36.0,72.0,6.0,20.69,2021-06-24
41,25.0,57.0,7.0,33.33,2021-06-24
64,154.0,235.0,29.0,20.14,2021-06-24
12,39.0,51.0,3.0,8.57,2021-06-24
52,21.0,25.0,0.0,0.0,2021-06-24
80,111.0,174.0,58.0,61.7,2021-06-24
66,99.0,123.0,11.0,13.25,2021-06-24
43,37.0,58.0,0.0,0.0,2021-06-24
54,61.0,107.0,7.0,17.5,2021-06-24
83,82.0,162.0,11.0,18.64,2021-06-25
54,56.0,95.0,8.0,22.22,2021-06-25
07,16.0,26.0,0.0,0.0,2021-06-25
89,34.0,58.0,1.0,5.0,2021-06-25
978,4.0,53.0,1.0,25.0,2021-06-25
03,22.0,59.0,0.0,0.0,2021-06-25
29,125.0,246.0,12.0,10.08,2021-06-25
19,11.0,24.0,0.0,0.0,2021-06-25
39,53.0,75.0,14.0,32.56,2021-06-25
16,17.0,26.0,0.0,0.0,2021-06-25
977,0.0,7.0,0.0,0.0,2021-06-25
35,119.0,181.0,17.0,20.0,2021-06-25
17,49.0,73.0,8.0,18.6,2021-06-25
71,58.0,94.0,1.0,2.27,2021-06-25
52,10.0,16.0,0.0,0.0,2021-06-25
50,63.0,89.0,2.0,3.7,2021-06-25
22,34.0,68.0,6.0,23.08,2021-06-25
84,41.0,72.0,7.0,21.88,2021-06-25
08,53.0,69.0,1.0,2.44,2021-06-25
13,235.0,537.0,36.0,18.09,2021-06-25
90,8.0,21.0,0.0,0.0,2021-06-25
58,11.0,17.0,0.0,0.0,2021-06-25
51,42.0,111.0,0.0,0.0,2021-06-25
23,0.0,0.0,0.0,0.0,2021-06-25
61,24.0,57.0,2.0,8.7,2021-06-25
76,112.0,236.0,12.0,12.77,2021-06-25
01,73.0,107.0,15.0,25.42,2021-06-25
70,22.0,38.0,4.0,19.05,2021-06-25
55,11.0,14.0,2.0,18.18,2021-06-25
976,0.0,22.0,0.0,0.0,2021-06-25
91,179.0,442.0,21.0,14.89,2021-06-25
27,53.0,106.0,4.0,8.51,2021-06-25
62,171.0,307.0,34.0,22.37,2021-06-25
36,19.0,32.0,1.0,7.14,2021-06-25
48,6.0,13.0,1.0,16.67,2021-06-25
72,67.0,63.0,3.0,6.12,2021-06-25
47,27.0,60.0,2.0,10.0,2021-06-25
09,2.0,14.0,0.0,0.0,2021-06-25
81,74.0,116.0,9.0,16.07,2021-06-25
971,35.0,164.0,1.0,3.33,2021-06-25
31,272.0,497.0,33.0,14.86,2021-06-25
2A,6.0,12.0,0.0,0.0,2021-06-25
80,122.0,179.0,70.0,67.96,2021-06-25
02,56.0,86.0,8.0,14.81,2021-06-25
86,40.0,59.0,8.0,23.53,2021-06-25
37,63.0,78.0,17.0,28.81,2021-06-25
10,13.0,29.0,5.0,41.67,2021-06-25
45,117.0,199.0,8.0,8.7,2021-06-25
42,83.0,185.0,3.0,4.35,2021-06-25
974,820.0,1335.0,6.0,1.77,2021-06-25
95,168.0,460.0,21.0,17.5,2021-06-25
30,42.0,74.0,3.0,9.09,2021-06-25
75,259.0,830.0,62.0,30.39,2021-06-25
65,21.0,38.0,3.0,17.65,2021-06-25
59,342.0,597.0,46.0,15.18,2021-06-25
94,178.0,480.0,18.0,18.56,2021-06-25
63,72.0,100.0,10.0,16.13,2021-06-25
60,83.0,169.0,5.0,8.77,2021-06-25
38,127.0,251.0,50.0,45.45,2021-06-25
12,33.0,41.0,3.0,10.0,2021-06-25
64,136.0,217.0,21.0,16.54,2021-06-25
41,26.0,62.0,8.0,40.0,2021-06-25
93,196.0,705.0,34.0,27.64,2021-06-25
85,44.0,58.0,1.0,2.5,2021-06-25
77,189.0,410.0,24.0,21.82,2021-06-25
66,91.0,110.0,12.0,15.58,2021-06-25
11,17.0,55.0,0.0,0.0,2021-06-25
43,35.0,55.0,0.0,0.0,2021-06-25
40,142.0,275.0,108.0,81.82,2021-06-25
53,49.0,61.0,5.0,12.5,2021-06-25
69,369.0,590.0,53.0,19.27,2021-06-25
14,74.0,165.0,17.0,26.98,2021-06-25
67,246.0,351.0,71.0,39.01,2021-06-25
973,356.0,890.0,0.0,0.0,2021-06-25
74,74.0,112.0,29.0,49.15,2021-06-25
15,16.0,18.0,3.0,20.0,2021-06-25
25,45.0,96.0,12.0,33.33,2021-06-25
46,11.0,12.0,1.0,11.11,2021-06-25
18,15.0,29.0,0.0,0.0,2021-06-25
24,24.0,35.0,0.0,0.0,2021-06-25
06,134.0,234.0,51.0,52.04,2021-06-25
87,12.0,19.0,0.0,0.0,2021-06-25
73,42.0,70.0,7.0,21.21,2021-06-25
34,104.0,195.0,8.0,12.12,2021-06-25
56,109.0,148.0,6.0,7.5,2021-06-25
57,120.0,155.0,17.0,30.36,2021-06-25
28,27.0,69.0,2.0,13.33,2021-06-25
44,125.0,216.0,18.0,19.15,2021-06-25
79,41.0,50.0,7.0,25.0,2021-06-25
92,169.0,494.0,44.0,33.33,2021-06-25
05,4.0,16.0,1.0,33.33,2021-06-25
49,72.0,82.0,3.0,5.0,2021-06-25
972,73.0,126.0,0.0,0.0,2021-06-25
2B,2.0,12.0,1.0,50.0,2021-06-25
82,24.0,40.0,5.0,27.78,2021-06-25
32,20.0,33.0,2.0,10.53,2021-06-25
26,39.0,71.0,7.0,19.44,2021-06-25
68,112.0,165.0,8.0,8.79,2021-06-25
33,228.0,388.0,55.0,26.96,2021-06-25
21,67.0,91.0,5.0,11.36,2021-06-25
88,29.0,50.0,0.0,0.0,2021-06-25
78,210.0,437.0,33.0,18.86,2021-06-25
04,3.0,19.0,0.0,0.0,2021-06-25
69,362.0,580.0,56.0,20.97,2021-06-26
59,322.0,560.0,44.0,15.33,2021-06-26
73,43.0,71.0,8.0,22.86,2021-06-26
78,198.0,412.0,30.0,18.4,2021-06-26
02,50.0,83.0,10.0,20.41,2021-06-26
92,165.0,494.0,48.0,36.92,2021-06-26
77,177.0,407.0,24.0,23.3,2021-06-26
93,193.0,708.0,35.0,28.0,2021-06-26
978,5.0,51.0,2.0,40.0,2021-06-26
08,55.0,72.0,2.0,4.76,2021-06-26
74,75.0,113.0,29.0,48.33,2021-06-26
63,69.0,97.0,11.0,18.33,2021-06-26
90,10.0,24.0,0.0,0.0,2021-06-26
42,80.0,184.0,2.0,3.08,2021-06-26
01,76.0,103.0,16.0,26.67,2021-06-26
04,2.0,19.0,0.0,0.0,2021-06-26
49,69.0,79.0,4.0,7.27,2021-06-26
972,76.0,132.0,0.0,0.0,2021-06-26
26,42.0,71.0,11.0,28.95,2021-06-26
05,4.0,15.0,1.0,33.33,2021-06-26
44,125.0,223.0,24.0,24.74,2021-06-26
91,185.0,444.0,20.0,13.89,2021-06-26
973,352.0,879.0,0.0,0.0,2021-06-26
35,128.0,185.0,25.0,26.04,2021-06-26
13,245.0,520.0,40.0,19.32,2021-06-26
06,130.0,227.0,52.0,52.0,2021-06-26
56,118.0,149.0,8.0,9.52,2021-06-26
07,15.0,25.0,0.0,0.0,2021-06-26
974,825.0,1326.0,10.0,2.7,2021-06-26
15,15.0,18.0,3.0,21.43,2021-06-26
83,76.0,150.0,10.0,18.18,2021-06-26
29,117.0,245.0,11.0,10.19,2021-06-26
38,128.0,251.0,48.0,42.86,2021-06-26
977,0.0,4.0,0.0,0.0,2021-06-26
94,165.0,461.0,14.0,15.73,2021-06-26
43,34.0,51.0,0.0,0.0,2021-06-26
60,80.0,160.0,6.0,10.71,2021-06-26
85,45.0,58.0,2.0,4.76,2021-06-26
22,30.0,64.0,7.0,30.43,2021-06-26
84,46.0,71.0,9.0,25.0,2021-06-26
95,168.0,468.0,23.0,19.49,2021-06-26
62,154.0,285.0,29.0,21.48,2021-06-26
72,58.0,51.0,3.0,7.32,2021-06-26
971,35.0,165.0,1.0,3.33,2021-06-26
03,25.0,61.0,0.0,0.0,2021-06-26
80,125.0,177.0,79.0,75.24,2021-06-26
53,47.0,61.0,5.0,13.16,2021-06-26
976,0.0,20.0,0.0,0.0,2021-06-26
75,265.0,848.0,66.0,31.88,2021-06-26
10,11.0,31.0,5.0,45.45,2021-06-26
51,44.0,115.0,1.0,2.38,2021-06-26
36,16.0,29.0,1.0,7.69,2021-06-26
79,42.0,48.0,9.0,31.03,2021-06-26
54,47.0,89.0,8.0,26.67,2021-06-26
70,20.0,32.0,6.0,31.58,2021-06-26
23,0.0,0.0,0.0,0.0,2021-06-26
50,62.0,87.0,3.0,5.77,2021-06-26
57,118.0,160.0,21.0,35.59,2021-06-26
65,20.0,41.0,3.0,18.75,2021-06-26
48,8.0,15.0,1.0,12.5,2021-06-26
09,2.0,14.0,0.0,0.0,2021-06-26
86,42.0,61.0,7.0,21.21,2021-06-26
46,12.0,13.0,1.0,10.0,2021-06-26
87,16.0,20.0,1.0,12.5,2021-06-26
19,14.0,26.0,2.0,25.0,2021-06-26
52,10.0,17.0,0.0,0.0,2021-06-26
2A,4.0,8.0,0.0,0.0,2021-06-26
88,32.0,56.0,1.0,4.17,2021-06-26
2B,2.0,13.0,1.0,50.0,2021-06-26
64,132.0,210.0,21.0,17.07,2021-06-26
82,23.0,38.0,6.0,33.33,2021-06-26
40,145.0,283.0,108.0,80.0,2021-06-26
33,230.0,389.0,58.0,27.88,2021-06-26
14,67.0,153.0,17.0,29.82,2021-06-26
25,46.0,94.0,12.0,34.29,2021-06-26
67,220.0,326.0,73.0,43.2,2021-06-26
81,76.0,116.0,9.0,15.52,2021-06-26
47,26.0,52.0,2.0,10.0,2021-06-26
55,9.0,11.0,3.0,33.33,2021-06-26
58,13.0,20.0,0.0,0.0,2021-06-26
21,62.0,84.0,6.0,14.29,2021-06-26
68,110.0,160.0,8.0,8.79,2021-06-26
24,22.0,31.0,0.0,0.0,2021-06-26
27,55.0,111.0,5.0,10.2,2021-06-26
66,85.0,103.0,12.0,17.14,2021-06-26
71,54.0,90.0,2.0,4.88,2021-06-26
45,112.0,194.0,7.0,7.69,2021-06-26
39,57.0,77.0,21.0,45.65,2021-06-26
61,25.0,62.0,3.0,12.5,2021-06-26
11,19.0,56.0,1.0,12.5,2021-06-26
32,20.0,34.0,2.0,10.53,2021-06-26
89,30.0,54.0,1.0,5.0,2021-06-26
76,111.0,237.0,12.0,12.0,2021-06-26
17,46.0,69.0,11.0,26.19,2021-06-26
28,29.0,72.0,2.0,12.5,2021-06-26
12,26.0,34.0,3.0,13.64,2021-06-26
41,24.0,63.0,8.0,40.0,2021-06-26
30,39.0,66.0,3.0,10.71,2021-06-26
18,14.0,26.0,0.0,0.0,2021-06-26
34,91.0,170.0,8.0,12.9,2021-06-26
37,59.0,75.0,18.0,32.73,2021-06-26
16,12.0,21.0,0.0,0.0,2021-06-26
31,270.0,478.0,30.0,13.76,2021-06-26
31,273.0,477.0,32.0,14.35,2021-06-27
68,109.0,160.0,8.0,8.89,2021-06-27
57,117.0,161.0,21.0,36.21,2021-06-27
75,270.0,880.0,68.0,32.23,2021-06-27
32,20.0,34.0,2.0,10.53,2021-06-27
972,77.0,133.0,0.0,0.0,2021-06-27
56,121.0,153.0,10.0,11.49,2021-06-27
21,65.0,84.0,8.0,17.78,2021-06-27
82,21.0,35.0,4.0,25.0,2021-06-27
95,165.0,460.0,22.0,18.8,2021-06-27
05,4.0,15.0,1.0,33.33,2021-06-27
77,178.0,397.0,24.0,23.08,2021-06-27
28,28.0,69.0,2.0,12.5,2021-06-27
42,79.0,183.0,2.0,3.12,2021-06-27
40,144.0,282.0,107.0,79.85,2021-06-27
36,16.0,30.0,1.0,7.69,2021-06-27
47,24.0,51.0,2.0,11.11,2021-06-27
59,326.0,555.0,44.0,15.17,2021-06-27
38,129.0,253.0,48.0,42.86,2021-06-27
66,84.0,103.0,12.0,17.14,2021-06-27
02,49.0,82.0,10.0,20.83,2021-06-27
81,76.0,117.0,9.0,15.52,2021-06-27
971,36.0,165.0,1.0,3.23,2021-06-27
06,132.0,232.0,54.0,52.94,2021-06-27
67,225.0,328.0,75.0,44.12,2021-06-27
30,38.0,66.0,3.0,11.11,2021-06-27
25,45.0,89.0,12.0,35.29,2021-06-27
44,127.0,223.0,24.0,24.74,2021-06-27
49,68.0,78.0,4.0,7.41,2021-06-27
64,131.0,211.0,21.0,17.21,2021-06-27
09,2.0,15.0,0.0,0.0,2021-06-27
91,182.0,429.0,21.0,14.58,2021-06-27
86,42.0,62.0,7.0,21.21,2021-06-27
69,362.0,583.0,56.0,20.9,2021-06-27
72,58.0,54.0,4.0,10.0,2021-06-27
92,170.0,491.0,51.0,38.06,2021-06-27
34,93.0,172.0,8.0,12.5,2021-06-27
46,11.0,12.0,1.0,10.0,2021-06-27
41,24.0,64.0,8.0,40.0,2021-06-27
87,16.0,20.0,1.0,12.5,2021-06-27
73,43.0,74.0,8.0,22.86,2021-06-27
62,153.0,291.0,30.0,22.22,2021-06-27
45,109.0,192.0,7.0,7.78,2021-06-27
11,19.0,55.0,1.0,12.5,2021-06-27
85,45.0,58.0,2.0,4.76,2021-06-27
37,61.0,77.0,18.0,31.58,2021-06-27
2A,4.0,7.0,0.0,0.0,2021-06-27
18,14.0,27.0,0.0,0.0,2021-06-27
43,32.0,45.0,0.0,0.0,2021-06-27
94,165.0,462.0,15.0,16.48,2021-06-27
04,2.0,19.0,0.0,0.0,2021-06-27
2B,2.0,13.0,1.0,50.0,2021-06-27
78,195.0,404.0,30.0,18.75,2021-06-27
88,34.0,57.0,1.0,4.17,2021-06-27
80,125.0,175.0,80.0,76.19,2021-06-27
65,20.0,40.0,3.0,18.75,2021-06-27
79,41.0,46.0,9.0,32.14,2021-06-27
12,25.0,33.0,3.0,14.29,2021-06-27
63,71.0,97.0,11.0,17.74,2021-06-27
53,48.0,62.0,5.0,13.16,2021-06-27
93,192.0,714.0,36.0,28.8,2021-06-27
60,79.0,158.0,6.0,10.91,2021-06-27
74,75.0,115.0,29.0,48.33,2021-06-27
48,8.0,15.0,1.0,12.5,2021-06-27
10,12.0,30.0,5.0,41.67,2021-06-27
58,12.0,18.0,0.0,0.0,2021-06-27
90,10.0,23.0,0.0,0.0,2021-06-27
973,352.0,864.0,0.0,0.0,2021-06-27
27,56.0,109.0,5.0,10.0,2021-06-27
01,79.0,108.0,19.0,30.16,2021-06-27
35,134.0,193.0,27.0,26.21,2021-06-27
03,25.0,61.0,0.0,0.0,2021-06-27
15,15.0,18.0,3.0,21.43,2021-06-27
977,0.0,4.0,0.0,0.0,2021-06-27
55,9.0,11.0,3.0,33.33,2021-06-27
22,30.0,64.0,7.0,30.43,2021-06-27
08,54.0,70.0,2.0,4.88,2021-06-27
17,44.0,69.0,11.0,26.83,2021-06-27
974,854.0,1363.0,10.0,2.5,2021-06-27
23,0.0,0.0,0.0,0.0,2021-06-27
19,15.0,28.0,3.0,33.33,2021-06-27
52,9.0,15.0,0.0,0.0,2021-06-27
71,52.0,85.0,2.0,5.13,2021-06-27
24,21.0,30.0,0.0,0.0,2021-06-27
83,75.0,151.0,10.0,18.18,2021-06-27
76,112.0,237.0,12.0,11.76,2021-06-27
976,0.0,18.0,0.0,0.0,2021-06-27
61,21.0,57.0,2.0,10.0,2021-06-27
51,46.0,114.0,1.0,2.33,2021-06-27
50,62.0,87.0,3.0,5.77,2021-06-27
39,57.0,76.0,22.0,47.83,2021-06-27
70,20.0,30.0,6.0,31.58,2021-06-27
978,5.0,52.0,2.0,40.0,2021-06-27
16,13.0,22.0,0.0,0.0,2021-06-27
26,43.0,70.0,12.0,30.77,2021-06-27
54,47.0,89.0,8.0,26.67,2021-06-27
84,47.0,77.0,9.0,25.0,2021-06-27
29,121.0,252.0,12.0,10.71,2021-06-27
07,15.0,26.0,0.0,0.0,2021-06-27
13,241.0,496.0,39.0,19.02,2021-06-27
14,68.0,152.0,20.0,34.48,2021-06-27
33,233.0,388.0,58.0,27.36,2021-06-27
89,31.0,56.0,1.0,4.76,2021-06-27
46,14.0,16.0,2.0,15.38,2021-06-28
71,46.0,73.0,3.0,8.82,2021-06-28
48,9.0,16.0,1.0,11.11,2021-06-28
09,5.0,19.0,1.0,33.33,2021-06-28
976,0.0,17.0,0.0,0.0,2021-06-28
52,8.0,17.0,1.0,20.0,2021-06-28
62,160.0,286.0,34.0,24.82,2021-06-28
69,377.0,589.0,71.0,24.65,2021-06-28
45,100.0,183.0,9.0,11.11,2021-06-28
80,139.0,199.0,94.0,77.69,2021-06-28
2A,4.0,5.0,0.0,0.0,2021-06-28
72,58.0,55.0,5.0,12.5,2021-06-28
19,16.0,28.0,5.0,41.67,2021-06-28
22,42.0,73.0,7.0,22.58,2021-06-28
84,44.0,72.0,12.0,36.36,2021-06-28
92,176.0,490.0,67.0,48.55,2021-06-28
03,23.0,52.0,0.0,0.0,2021-06-28
86,38.0,57.0,8.0,25.0,2021-06-28
39,61.0,82.0,31.0,62.0,2021-06-28
87,16.0,19.0,2.0,18.18,2021-06-28
51,55.0,120.0,4.0,7.55,2021-06-28
75,288.0,965.0,91.0,40.62,2021-06-28
76,108.0,251.0,17.0,17.35,2021-06-28
89,19.0,50.0,1.0,8.33,2021-06-28
28,20.0,56.0,2.0,22.22,2021-06-28
10,10.0,32.0,6.0,60.0,2021-06-28
37,62.0,89.0,22.0,37.93,2021-06-28
31,264.0,468.0,31.0,13.9,2021-06-28
16,12.0,20.0,0.0,0.0,2021-06-28
30,50.0,77.0,4.0,10.0,2021-06-28
02,44.0,75.0,10.0,24.39,2021-06-28
77,159.0,393.0,31.0,31.96,2021-06-28
978,5.0,43.0,2.0,40.0,2021-06-28
36,17.0,32.0,1.0,9.09,2021-06-28
59,324.0,552.0,49.0,17.19,2021-06-28
11,18.0,54.0,1.0,12.5,2021-06-28
90,9.0,23.0,0.0,0.0,2021-06-28
74,77.0,111.0,40.0,65.57,2021-06-28
61,23.0,59.0,5.0,25.0,2021-06-28
73,39.0,65.0,13.0,38.24,2021-06-28
91,165.0,389.0,26.0,19.55,2021-06-28
41,35.0,75.0,22.0,75.86,2021-06-28
85,43.0,52.0,4.0,9.76,2021-06-28
17,38.0,58.0,15.0,41.67,2021-06-28
78,180.0,380.0,34.0,22.82,2021-06-28
34,115.0,202.0,14.0,17.28,2021-06-28
18,15.0,29.0,2.0,66.67,2021-06-28
60,69.0,151.0,8.0,16.67,2021-06-28
977,0.0,7.0,0.0,0.0,2021-06-28
01,74.0,97.0,17.0,29.82,2021-06-28
12,24.0,27.0,3.0,13.64,2021-06-28
32,24.0,38.0,6.0,26.09,2021-06-28
08,45.0,64.0,2.0,6.06,2021-06-28
93,189.0,705.0,34.0,29.82,2021-06-28
50,52.0,71.0,5.0,11.9,2021-06-28
58,11.0,18.0,0.0,0.0,2021-06-28
27,52.0,117.0,5.0,11.11,2021-06-28
